User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,Game Mode,Min Number of Players,user_rating_class
29.9,0,33.89,1,1,9,0,45.5,0,0,3,0,4,1
17.7,2,20.92,1,0,9,1,25.8,1,0,0,0,4,0
31.2,0,34.78,1,0,6,1,51.2,0,1,3,1,3,1
36.9,2,46.81,4,1,2,1,40.2,0,1,1,1,4,2
33.9,0,39.58,3,1,3,0,46.5,3,2,1,1,10,1
30.6,0,26.24,1,0,9,0,58.9,2,2,0,1,10,1
44.1,1,55.05,3,1,2,1,55.5,2,0,1,1,8,2
30.1,0,30.14,4,0,8,0,54.1,0,2,3,1,7,1
34.9,1,52.9,1,0,2,1,28.4,1,3,2,1,3,1
33.7,0,54.42,4,1,6,0,16.0,0,0,0,1,1,1
27.6,2,34.39,4,0,9,0,36.5,2,2,2,1,2,1
36.5,2,55.33,4,1,2,1,29.4,0,2,0,1,1,2
44.8,1,54.38,1,0,9,1,58.2,0,1,3,1,6,2
19.5,3,20.2,1,0,8,0,30.3,1,2,0,1,2,0
24.3,0,28.56,4,1,0,0,36.5,1,2,1,0,6,0
29.0,1,34.76,4,0,5,1,40.1,3,3,1,1,7,1
19.6,1,30.66,3,1,0,1,13.7,3,3,3,1,10,0
46.9,3,59.43,2,1,4,1,55.4,3,0,3,1,8,2
28.1,2,23.82,3,0,2,0,54.9,1,0,2,1,1,1
41.1,3,52.87,3,1,0,0,50.9,1,1,1,0,8,2
17.9,1,29.06,0,1,0,0,12.9,2,0,0,1,5,0
23.4,1,36.73,4,1,3,1,16.5,1,0,0,0,1,0
45.9,1,59.8,1,1,3,0,53.8,0,0,1,1,5,2
40.6,2,50.86,1,0,2,0,48.6,3,3,2,1,3,2
27.2,3,24.42,2,1,8,1,56.2,1,3,1,0,4,1
31.9,3,52.93,3,0,6,0,16.1,1,3,1,0,3,1
15.5,3,30.12,0,1,9,1,7.9,0,3,2,0,1,0
17.8,3,31.13,4,0,2,0,9.0,3,1,3,0,4,0
27.5,2,47.51,2,1,1,1,8.6,2,2,3,0,5,1
25.7,1,21.07,4,1,7,1,51.6,0,0,2,0,6,1
33.7,3,34.73,3,0,2,1,50.3,1,2,0,1,10,1
17.7,3,31.63,2,1,7,0,6.4,1,0,2,1,7,0
25.3,3,40.62,4,1,7,1,11.7,0,0,1,1,8,1
28.3,3,23.42,1,1,4,1,55.4,2,2,1,0,7,1
33.2,2,57.64,3,0,9,1,8.6,2,0,1,0,2,1
22.2,3,21.95,2,0,2,1,30.9,2,0,0,0,6,0
38.2,2,46.6,4,1,4,0,55.0,3,1,2,1,3,2
26.8,3,48.34,1,1,4,0,9.0,3,0,3,0,1,1
20.6,1,35.45,2,0,9,0,8.0,2,1,2,0,7,0
33.5,2,44.42,1,1,1,0,39.7,0,1,0,1,4,1
41.6,2,48.25,3,1,4,0,51.9,3,0,3,0,5,2
35.7,3,37.89,0,1,7,0,58.2,2,2,2,0,4,2
27.5,1,29.29,3,1,2,0,40.2,2,2,1,1,4,1
24.3,1,30.96,1,1,7,1,29.1,1,0,2,0,2,0
16.0,3,20.97,2,1,0,1,23.9,2,1,3,0,4,0
19.5,0,20.7,0,1,0,1,25.8,1,2,3,1,6,0
22.6,2,26.25,1,1,9,0,35.3,3,2,2,0,2,0
21.6,3,41.98,2,0,6,0,5.2,2,0,1,1,7,0
36.7,0,46.66,2,1,3,1,40.8,0,0,1,1,7,2
22.9,2,28.0,4,1,3,1,25.1,1,3,3,1,1,0
39.8,1,59.79,1,0,2,0,35.8,1,2,0,1,10,2
39.4,0,47.16,1,0,7,1,50.1,1,0,2,0,1,2
36.2,2,58.48,4,1,5,0,22.2,3,2,3,0,3,2
17.5,3,26.24,4,1,4,0,9.9,1,1,1,0,6,0
14.3,0,23.73,0,0,6,1,10.2,3,3,2,0,10,0
35.7,2,52.92,4,1,4,0,32.0,3,2,0,0,10,2
35.5,0,55.82,2,1,7,0,30.9,2,0,3,1,2,2
34.2,0,52.23,3,0,7,1,31.7,3,2,3,1,2,1
34.9,3,55.31,0,0,9,1,17.7,1,3,3,1,8,1
40.2,1,46.39,1,0,8,1,56.6,2,1,2,0,4,2
43.6,0,54.2,2,1,3,0,55.4,0,3,3,0,6,2
35.4,2,54.01,2,0,8,1,21.5,1,0,3,1,5,2
25.9,0,46.66,2,1,7,0,6.2,2,1,0,0,7,1
31.3,1,58.06,0,0,6,0,5.7,3,2,1,0,3,1
36.4,2,50.74,2,0,5,0,31.2,1,1,1,1,3,2
38.4,0,47.4,1,1,5,1,51.3,2,2,1,1,5,2
24.7,0,36.08,1,0,9,0,24.0,1,0,3,1,7,0
35.9,1,38.98,0,1,7,1,57.4,0,3,3,1,6,2
30.3,3,38.63,4,0,2,0,38.6,2,0,1,1,3,1
19.6,2,22.13,4,1,9,1,29.1,0,0,1,0,4,0
21.3,3,32.34,2,1,2,1,16.7,3,1,2,1,10,0
24.9,1,24.85,0,1,4,0,41.1,3,3,1,1,3,0
34.1,3,58.91,1,1,3,0,15.7,1,1,2,1,3,1
36.6,1,57.49,0,0,9,0,26.6,3,1,2,1,2,2
45.7,1,57.0,2,0,6,0,53.1,3,2,2,0,4,2
44.8,1,52.24,1,1,1,0,57.9,1,0,1,0,4,2
35.5,1,47.37,0,1,2,1,34.0,3,1,2,0,8,2
16.5,2,23.38,3,0,1,0,14.9,1,3,2,1,1,0
30.3,2,57.24,1,0,5,1,10.3,0,1,0,0,5,1
16.8,3,22.42,1,1,6,0,12.1,0,3,3,0,10,0
43.6,0,55.17,3,0,3,0,46.8,3,3,1,1,6,2
16.7,1,21.97,4,0,5,0,21.7,0,3,3,1,10,0
28.7,3,31.67,4,1,3,1,38.6,3,1,0,0,10,1
20.2,0,24.79,4,1,0,1,23.8,3,0,3,0,6,0
27.8,0,35.09,4,1,2,0,28.4,0,2,0,0,2,1
24.2,1,37.57,2,0,5,0,20.3,2,1,2,1,7,0
24.6,1,48.16,2,1,1,1,6.8,0,2,1,0,7,0
23.8,1,37.25,2,0,0,1,14.6,3,0,3,1,4,0
18.0,2,20.69,2,0,7,1,30.1,1,1,0,1,6,0
31.7,0,39.37,4,0,8,1,40.2,0,2,0,1,6,1
32.9,3,41.71,0,1,5,0,37.0,1,3,2,0,2,1
20.9,1,26.25,3,1,1,0,32.6,2,0,1,1,3,0
29.2,2,43.48,3,0,0,0,30.3,2,2,1,0,5,1
35.2,3,43.34,1,0,8,0,42.7,2,1,1,1,5,2
45.4,0,58.55,2,0,0,1,54.6,2,1,2,0,7,2
34.2,3,45.37,3,0,2,1,37.8,0,1,2,1,8,1
16.7,3,26.26,1,1,9,0,17.4,3,2,0,1,10,0
23.1,2,22.53,1,0,5,0,44.6,0,0,3,0,4,0
23.9,1,20.87,2,1,4,0,46.1,3,0,2,1,6,0
23.4,0,20.13,1,0,8,1,39.5,0,2,2,0,8,0
39.1,2,52.1,0,0,1,0,44.8,0,1,2,0,1,2
19.8,0,36.51,2,1,5,0,11.4,0,1,1,0,10,0
18.6,2,28.18,2,0,8,0,10.9,0,0,2,1,7,0
23.6,0,20.31,3,1,0,0,50.9,2,3,3,0,3,0
32.6,0,58.85,1,1,7,1,16.3,1,2,0,1,8,1
35.3,1,59.78,1,0,3,0,11.8,3,0,0,1,1,2
36.4,3,54.02,2,1,5,0,35.3,1,1,0,1,8,2
32.4,1,56.82,0,0,5,0,19.1,0,2,2,1,8,1
20.9,1,25.81,3,1,5,1,31.2,2,0,1,1,7,0
32.7,0,31.16,4,0,8,1,52.2,1,1,1,0,5,1
29.2,3,45.68,2,0,8,1,21.8,3,2,0,0,4,1
42.5,0,58.4,4,0,3,0,38.1,0,0,2,1,5,2
30.0,3,45.23,2,0,9,0,29.3,2,2,0,1,4,1
37.5,0,49.15,0,1,3,1,47.9,3,1,2,1,3,2
23.4,1,35.37,4,0,7,1,20.2,0,3,2,0,2,0
35.2,0,31.47,1,1,9,1,59.3,2,2,1,0,6,2
40.8,3,56.89,2,0,0,1,43.9,1,2,1,0,7,2
28.6,0,33.14,4,0,1,0,45.0,2,2,3,1,4,1
46.9,0,59.06,3,1,1,1,54.8,0,0,3,1,7,2
23.4,1,27.95,4,0,9,0,27.2,3,2,1,0,7,0
38.3,0,46.56,4,1,5,0,51.3,2,1,0,0,7,2
24.4,3,43.66,1,0,3,1,10.5,1,2,3,1,8,0
35.4,2,42.74,0,0,0,0,50.6,3,0,3,1,6,2
20.2,3,28.4,4,0,0,1,22.2,0,2,2,0,10,0
24.9,2,34.18,2,0,4,1,28.9,0,1,3,1,8,0
32.0,0,35.75,0,0,9,1,43.0,2,0,1,0,1,1
37.3,1,53.09,4,1,3,1,31.4,1,1,2,1,6,2
20.3,2,24.88,2,1,9,1,23.9,0,3,1,1,5,0
36.4,1,53.57,2,1,4,1,35.6,2,1,0,1,4,2
25.3,2,31.94,1,1,2,0,26.5,3,1,2,0,10,1
38.6,0,52.87,0,1,1,1,35.5,1,2,2,1,2,2
21.3,2,20.63,2,0,4,0,36.9,2,0,1,0,3,0
20.4,3,35.2,0,0,5,1,5.1,0,3,3,1,10,0
20.4,3,33.52,1,0,1,0,17.4,3,2,3,1,6,0
27.6,1,39.61,3,1,2,1,23.0,1,1,1,1,3,1
15.0,3,28.42,3,0,9,0,9.2,3,1,3,1,10,0
22.8,3,32.06,1,1,2,1,19.4,2,1,1,1,1,0
32.0,1,40.48,2,0,3,1,39.9,2,0,0,0,8,1
41.1,0,57.82,2,0,5,1,37.9,3,2,3,0,4,2
33.8,1,55.29,4,1,1,1,24.3,0,0,0,1,3,1
27.6,1,26.34,3,0,5,1,54.6,0,2,0,1,2,1
28.5,0,37.93,0,0,2,0,31.8,1,3,0,0,8,1
29.4,0,35.15,0,1,3,0,37.4,0,1,3,1,4,1
40.5,1,51.03,2,0,0,1,54.9,3,0,1,1,3,2
41.2,0,49.84,4,1,7,1,47.7,1,1,3,0,7,2
39.8,2,57.64,1,0,7,0,32.1,3,3,0,0,3,2
36.0,2,35.28,4,0,8,1,58.6,3,1,0,0,6,2
17.4,1,26.93,1,0,7,0,15.4,3,2,0,0,4,0
21.6,3,27.48,3,0,4,1,30.6,1,2,1,0,2,0
35.7,1,53.05,3,1,0,1,31.4,1,1,0,0,7,2
42.5,0,47.62,4,0,9,0,58.5,3,0,3,1,8,2
34.6,2,44.42,3,0,2,0,44.1,1,3,0,1,6,1
23.4,1,20.78,4,0,4,1,47.6,2,2,2,0,1,0
26.2,3,30.46,0,1,4,0,34.7,1,0,0,0,7,1
38.6,3,48.69,1,1,8,0,48.2,0,1,1,0,4,2
41.9,2,52.03,4,1,1,1,56.5,2,0,1,0,1,2
16.7,2,22.45,4,1,3,0,17.6,1,0,0,1,1,0
36.3,2,53.49,0,0,2,0,31.5,3,1,3,1,8,2
19.8,0,31.07,3,0,5,0,12.0,1,1,0,0,8,0
37.1,3,37.37,0,1,7,1,57.0,3,3,3,1,5,2
13.4,3,20.26,2,0,8,0,12.2,0,1,0,0,5,0
19.0,3,35.06,0,1,0,0,9.4,3,2,1,0,7,0
31.9,0,45.97,0,0,6,1,23.8,1,1,3,0,10,1
36.0,1,51.11,0,1,9,1,34.0,1,3,2,0,3,2
38.8,3,39.07,2,1,0,0,58.3,1,3,0,0,8,2
38.6,2,51.04,1,1,5,0,42.6,2,3,0,0,5,2
16.6,1,22.41,3,0,0,0,12.8,0,2,2,1,4,0
26.8,1,43.13,2,1,8,1,18.8,2,3,3,1,8,1
33.0,3,44.46,0,1,8,1,41.1,2,3,2,0,8,1
22.0,2,37.64,3,1,2,1,7.4,3,2,2,0,3,0
27.6,1,45.13,3,0,8,0,18.6,3,0,3,1,7,1
35.6,2,48.42,3,1,4,0,38.4,3,3,3,0,3,2
42.0,3,49.46,1,0,0,1,52.5,1,3,2,0,10,2
38.4,2,49.01,3,0,6,0,45.8,3,1,2,0,1,2
36.2,1,54.09,3,1,0,1,25.1,1,2,1,1,5,2
22.3,3,25.46,2,1,8,0,31.5,3,0,3,1,1,0
21.0,2,31.94,4,0,4,0,22.0,3,1,1,1,6,0
39.3,0,45.74,2,0,6,0,50.7,2,0,0,0,7,2
31.8,2,26.42,3,1,0,0,56.5,2,2,1,1,2,1
30.2,3,22.33,4,0,4,0,59.6,3,0,3,0,2,1
27.0,3,28.91,3,0,5,0,42.7,1,1,3,0,4,1
38.0,0,55.47,1,0,9,0,31.1,2,3,0,1,10,2
29.7,0,43.24,1,0,8,1,28.8,0,0,1,1,5,1
21.2,0,29.11,1,1,4,1,16.1,2,1,3,0,7,0
30.1,0,27.93,2,0,7,0,48.0,0,0,3,1,4,1
32.9,2,37.1,0,0,8,1,49.0,2,1,3,0,10,1
23.8,3,39.57,3,0,6,0,12.9,2,1,3,0,2,0
27.6,2,23.51,4,0,8,1,59.3,2,3,0,1,7,1
29.7,1,36.66,2,0,2,1,38.3,3,1,2,1,6,1
25.8,3,36.14,4,1,0,0,24.7,3,2,0,0,5,1
44.5,1,58.25,1,0,7,1,51.9,3,3,0,0,5,2
31.9,1,52.87,0,0,4,1,23.5,0,0,3,1,10,1
31.0,3,27.0,1,1,2,0,56.7,0,0,0,1,10,1
40.9,2,46.78,3,1,1,1,52.6,1,0,1,0,8,2
37.3,2,48.57,0,0,4,1,49.5,3,0,2,0,7,2
42.5,1,58.72,3,0,8,1,45.6,1,2,2,0,4,2
30.8,1,32.59,2,1,3,1,44.4,3,0,0,0,6,1
26.0,1,41.78,1,1,3,1,14.2,3,2,0,1,2,1
26.0,1,38.52,0,1,3,0,25.0,0,1,3,0,7,1
39.1,0,50.51,3,1,8,0,43.6,1,0,2,0,3,2
37.9,1,50.94,1,0,7,1,40.7,0,3,3,0,3,2
32.1,1,51.15,2,0,0,1,25.8,0,2,1,1,7,1
47.8,2,58.12,2,1,1,1,57.7,3,0,1,0,5,2
47.4,1,59.21,1,0,1,0,52.7,0,0,3,1,7,2
31.9,0,50.71,1,0,8,1,21.7,2,3,1,0,10,1
47.7,3,59.62,2,0,0,1,57.1,3,1,2,1,5,2
25.8,3,31.8,3,1,9,1,38.6,1,1,1,0,7,1
25.8,2,28.79,3,1,3,1,32.5,1,1,1,0,10,1
24.4,3,43.87,4,1,7,0,11.6,0,1,1,1,6,0
23.2,1,20.19,0,1,5,0,47.7,1,2,3,0,1,0
24.7,3,38.84,4,1,9,1,17.1,0,3,0,1,6,0
15.5,1,27.9,0,0,5,0,6.6,1,2,2,0,3,0
26.5,1,26.7,3,0,6,0,41.1,3,2,1,0,1,1
41.7,0,53.95,1,1,7,1,54.4,0,1,0,0,4,2
28.1,3,47.14,4,0,4,1,19.6,3,0,2,1,10,1
35.1,1,49.17,0,0,1,0,33.4,3,0,3,1,4,2
43.2,0,52.69,4,0,3,0,50.3,1,2,0,1,6,2
44.8,2,56.62,4,0,5,0,52.1,3,2,3,0,7,2
35.6,0,43.58,1,0,3,1,52.6,2,1,0,1,2,2
41.1,2,49.79,3,1,1,0,57.7,1,2,3,1,4,2
40.6,1,52.29,1,1,8,1,49.3,0,1,2,1,10,2
31.8,1,55.24,2,1,3,0,15.7,2,0,2,0,7,1
37.4,1,45.74,0,0,8,0,44.8,3,3,0,1,7,2
30.8,2,27.88,4,0,8,1,49.4,1,0,1,1,10,1
18.0,3,23.64,1,1,1,0,25.9,1,0,1,1,8,0
14.4,3,21.1,3,0,6,1,12.3,1,0,1,1,4,0
20.0,0,35.09,1,1,2,1,13.6,2,2,2,0,5,0
24.7,1,21.06,3,1,1,1,46.4,0,2,2,0,5,0
23.8,3,24.68,2,1,2,0,38.7,2,1,0,0,8,0
19.7,1,23.33,0,1,6,1,29.9,2,3,0,1,8,0
32.9,1,53.07,1,1,4,1,25.8,3,0,1,1,6,1
28.7,3,42.31,2,1,8,0,31.8,2,0,0,0,8,1
37.8,3,57.32,1,0,9,1,35.2,2,1,2,0,8,2
21.8,0,29.64,1,1,1,0,16.9,2,3,2,0,3,0
40.8,0,55.51,0,1,5,1,43.2,1,2,1,1,5,2
40.7,0,58.35,3,0,2,1,35.8,2,0,2,1,4,2
17.6,3,24.5,4,1,7,0,11.5,0,1,0,0,7,0
28.5,1,23.33,4,0,8,0,59.8,1,1,1,1,10,1
29.1,2,43.67,4,1,7,1,29.4,2,2,0,1,10,1
35.4,0,39.08,0,0,0,0,58.1,3,2,1,1,3,2
26.1,3,31.15,0,1,7,1,34.8,0,3,3,1,5,1
27.6,2,26.0,2,1,0,0,46.0,0,2,2,0,7,1
30.6,3,50.5,0,1,1,1,14.0,3,0,2,1,3,1
44.3,3,56.18,2,1,2,1,55.8,2,2,2,0,2,2
45.5,3,57.66,2,1,3,0,59.5,2,2,2,0,7,2
38.3,2,43.22,2,1,0,0,51.1,2,2,0,1,3,2
16.4,1,24.78,2,1,8,0,18.4,3,1,3,0,5,0
24.2,0,37.0,1,0,1,1,24.4,0,1,1,0,1,0
26.5,3,32.16,2,0,5,1,36.6,2,0,1,1,10,1
36.6,1,55.79,0,0,5,0,28.8,3,0,2,1,1,2
36.6,0,40.19,0,0,0,0,57.7,2,0,2,1,7,2
30.7,2,36.86,2,1,5,0,37.7,0,2,0,1,8,1
22.1,3,41.41,4,0,2,1,8.1,1,1,1,1,10,0
22.7,3,31.75,4,0,4,0,21.4,1,2,1,1,10,0
18.5,0,27.36,1,1,0,1,14.5,3,3,2,0,6,0
29.5,0,43.88,1,0,4,0,30.6,3,2,1,0,1,1
35.4,1,55.67,1,1,8,0,21.3,1,3,0,1,10,2
39.0,1,58.4,3,1,5,1,39.1,2,2,2,0,8,2
32.1,2,54.71,1,1,9,0,12.4,3,1,0,1,10,1
17.3,0,30.46,1,1,1,0,5.7,0,1,2,1,7,0
26.7,2,27.6,4,1,9,1,37.7,3,3,0,0,3,1
44.9,2,52.21,1,1,7,0,56.3,1,1,0,1,10,2
23.0,0,26.68,3,1,7,1,28.6,1,1,2,1,6,0
39.2,1,58.82,3,0,9,1,27.1,2,2,1,0,8,2
39.4,1,46.89,0,1,2,1,53.7,3,1,1,0,10,2
27.2,0,44.22,2,0,1,1,19.1,3,1,3,0,8,1
16.5,0,20.06,0,1,1,0,15.2,0,3,0,1,6,0
23.1,2,31.31,2,1,9,0,24.0,1,1,2,0,2,0
40.4,3,57.55,1,0,8,1,39.1,3,2,0,1,5,2
20.0,0,23.95,1,0,2,0,30.2,3,2,0,1,1,0
28.3,1,32.33,1,1,4,0,45.0,0,2,2,0,7,1
30.5,0,26.98,3,0,3,1,53.8,0,2,3,1,7,1
43.1,2,51.45,4,1,4,1,59.9,0,3,0,1,2,2
21.6,1,31.5,0,0,3,0,25.4,0,0,2,0,1,0
31.2,1,43.5,1,0,8,1,31.9,1,1,3,1,3,1
20.1,0,21.97,1,0,7,1,24.7,1,2,1,1,8,0
30.3,1,51.17,1,0,8,0,11.2,1,2,0,0,2,1
28.4,3,42.37,1,1,1,1,29.9,2,1,3,0,3,1
27.4,3,25.99,3,0,1,1,44.8,0,3,0,1,5,1
32.9,1,50.95,2,0,8,0,27.0,3,2,1,0,1,1
27.9,2,23.82,0,1,8,1,52.8,0,3,1,0,4,1
17.5,1,26.15,4,0,7,1,13.6,2,3,0,0,8,0
21.2,3,32.21,0,0,8,1,21.7,3,2,1,1,6,0
18.3,2,33.48,1,0,8,1,6.6,0,2,3,1,3,0
35.8,1,52.2,4,0,6,0,36.8,1,3,0,1,1,2
40.0,0,54.08,3,0,3,1,47.0,0,1,3,1,6,2
36.6,1,55.24,2,0,2,1,24.1,1,2,0,1,5,2
36.4,3,53.93,1,1,4,1,36.2,0,1,3,0,6,2
16.7,3,24.42,2,1,0,1,11.3,0,1,3,1,3,0
16.0,3,22.93,0,1,7,0,13.9,1,0,1,0,3,0
44.9,0,53.22,0,0,4,1,56.5,2,2,2,0,2,2
28.3,3,24.79,3,1,8,1,55.6,2,1,0,0,10,1
31.1,2,49.5,1,1,5,1,18.0,1,0,0,0,6,1
14.1,2,20.12,0,0,5,1,13.7,1,2,2,0,8,0
25.4,3,44.48,1,1,2,1,17.3,0,1,3,1,8,1
35.8,2,48.72,4,0,5,1,41.0,0,2,0,0,3,2
40.9,1,55.41,0,1,6,1,48.2,1,1,3,0,2,2
21.3,2,22.23,2,0,7,0,38.0,0,1,2,0,3,0
38.9,2,58.35,4,0,1,0,30.6,1,2,0,1,10,2
23.7,2,40.12,4,0,9,1,17.1,3,1,0,1,1,0
39.5,0,51.39,2,0,3,0,42.7,3,2,2,1,4,2
20.9,1,37.22,4,1,1,1,11.1,0,2,3,0,8,0
41.2,3,56.6,1,0,5,1,39.3,3,1,1,1,4,2
30.9,1,37.6,1,0,6,0,36.5,0,0,0,0,5,1
29.6,1,22.56,4,1,9,1,58.0,0,0,2,1,8,1
23.2,3,37.03,0,1,7,0,14.0,3,3,1,1,1,0
22.1,1,34.7,3,1,3,1,17.9,3,3,3,0,5,0
22.2,2,40.77,1,0,6,1,9.1,2,2,2,1,6,0
29.3,2,45.51,2,1,2,0,19.1,3,0,1,1,3,1
44.5,1,55.95,1,0,8,0,56.6,1,1,3,0,7,2
33.8,3,58.83,1,0,9,0,13.2,0,2,2,0,2,1
20.8,2,37.23,0,1,5,1,12.8,1,1,3,1,5,0
42.0,2,56.27,3,0,6,1,51.9,2,0,0,1,5,2
26.3,3,28.34,1,1,4,0,38.7,0,2,1,0,2,1
21.5,3,29.67,1,1,6,0,24.8,3,2,2,1,5,0
36.6,0,51.44,1,1,3,1,38.8,3,1,0,1,4,2
35.0,2,38.84,0,0,0,0,53.6,1,3,1,0,6,2
42.2,1,58.6,2,0,4,1,44.0,0,1,0,0,7,2
23.2,1,30.92,0,1,7,0,25.8,3,0,3,0,5,0
32.8,1,51.74,1,0,5,1,18.8,0,2,2,0,1,1
30.0,2,37.83,3,1,6,0,34.7,2,0,2,0,7,1
30.0,0,43.96,3,0,1,1,24.5,2,1,3,0,5,1
29.1,3,33.54,2,1,8,0,47.0,2,2,1,0,7,1
42.0,0,48.28,0,1,6,0,55.2,1,1,3,0,1,2
26.6,0,44.72,2,0,0,0,8.3,1,3,2,0,3,1
26.9,3,23.46,3,1,5,0,54.1,0,0,3,1,7,1
19.8,2,22.9,0,1,8,0,25.2,0,0,3,1,7,0
33.8,1,34.73,1,0,2,0,52.3,3,2,0,0,5,1
35.3,0,41.46,2,1,0,0,53.6,0,3,1,0,5,2
22.6,2,31.61,1,1,5,0,17.0,3,0,0,1,5,0
37.8,2,40.9,2,1,5,1,52.9,2,3,0,1,3,2
35.2,2,59.64,3,1,0,0,17.1,3,1,3,0,5,2
34.3,2,57.37,3,1,2,1,17.9,2,3,0,0,10,1
17.4,0,22.65,4,1,1,1,18.9,0,3,1,0,4,0
23.3,0,34.2,3,0,7,1,22.0,1,0,2,1,5,0
35.9,2,52.08,2,1,5,0,36.2,3,3,3,1,8,2
25.0,2,36.97,2,1,1,0,21.1,3,1,1,0,2,1
20.8,3,25.99,4,1,0,1,22.9,0,3,3,0,3,0
35.0,3,50.82,1,0,6,1,37.7,0,3,0,0,2,2
24.8,3,21.66,4,0,2,0,45.7,2,2,1,1,5,0
35.1,2,51.55,4,1,8,0,31.1,0,0,3,1,4,2
17.1,1,22.58,2,1,3,1,23.6,3,0,3,1,5,0
43.7,3,49.61,1,0,5,0,57.9,1,3,1,1,3,2
16.9,0,27.13,0,0,1,0,7.7,2,1,2,0,1,0
27.9,2,46.93,2,0,2,1,19.6,2,0,2,1,6,1
30.6,0,52.2,2,1,4,1,19.0,0,0,2,1,7,1
17.3,1,24.32,0,0,4,1,12.4,1,2,1,1,6,0
17.1,1,23.04,0,0,9,0,13.6,0,1,2,1,8,0
28.4,3,40.54,2,0,0,1,29.2,2,2,1,1,10,1
15.2,2,20.45,1,0,1,1,14.5,3,0,1,0,7,0
28.8,0,36.24,3,0,5,1,38.3,0,1,2,0,10,1
44.0,3,59.91,0,0,0,0,48.0,2,2,3,1,3,2
30.3,1,53.17,0,1,1,1,9.2,1,3,1,1,2,1
28.0,3,36.29,2,0,1,0,36.7,3,3,1,1,8,1
36.1,0,50.4,2,0,1,0,33.3,1,2,3,0,1,2
45.3,1,53.18,2,1,9,1,55.6,0,2,2,1,3,2
27.3,0,33.03,3,0,7,1,30.0,1,2,1,0,6,1
35.9,2,35.84,3,0,0,0,53.3,0,3,3,0,10,2
25.9,3,35.18,0,1,5,1,33.6,1,2,3,1,1,1
40.5,3,58.49,4,1,9,0,39.4,0,2,2,1,4,2
21.6,2,25.75,4,0,1,1,23.5,0,3,0,1,3,0
22.3,3,41.82,2,1,8,0,10.6,2,0,0,1,8,0
25.6,0,37.59,3,1,0,0,26.7,0,1,1,0,8,1
23.8,1,25.76,0,1,6,0,31.2,0,0,1,1,3,0
29.9,1,34.35,2,0,2,1,42.0,0,2,1,1,7,1
17.3,0,23.62,0,0,5,0,21.8,1,0,2,1,4,0
13.1,0,22.55,3,0,5,1,6.3,1,0,0,1,3,0
22.2,2,34.42,4,0,4,0,10.9,2,0,3,0,6,0
46.2,1,55.9,2,0,8,0,59.3,3,1,3,0,5,2
36.6,3,35.09,1,0,5,1,57.5,0,0,1,0,6,2
20.2,0,24.08,1,0,8,0,25.1,0,1,0,1,2,0
26.3,1,49.77,1,0,7,1,9.6,2,2,2,1,7,1
18.4,2,28.78,2,1,7,1,14.6,2,0,1,0,5,0
28.4,0,45.91,0,1,6,1,20.9,3,2,2,1,3,1
34.4,2,42.17,2,1,8,0,48.1,2,2,3,0,8,1
22.3,3,23.22,0,0,0,1,30.0,1,1,0,1,3,0
24.8,1,24.8,0,1,2,1,45.0,1,1,2,1,2,0
17.2,1,29.72,0,1,3,0,11.4,3,2,1,1,5,0
35.0,1,34.17,0,0,2,0,58.0,3,2,2,1,3,2
18.4,3,23.9,1,0,9,1,24.0,0,2,1,0,10,0
27.1,3,24.19,4,1,5,1,52.7,1,0,1,0,4,1
23.5,0,22.16,4,1,0,0,38.2,0,2,0,0,7,0
36.2,3,53.02,0,1,0,1,28.3,1,0,0,0,6,2
19.4,1,29.34,3,0,3,0,9.8,1,0,0,0,3,0
29.9,3,52.71,3,0,7,0,10.3,1,1,1,0,10,1
31.8,0,40.69,2,0,8,1,38.2,2,1,2,0,4,1
25.3,3,36.11,1,0,9,1,28.7,2,0,1,0,7,1
41.6,1,52.93,1,0,4,0,52.8,1,1,1,1,7,2
28.7,0,43.93,4,1,4,0,20.1,3,3,2,0,5,1
19.9,1,22.79,1,0,4,0,23.6,0,2,2,0,6,0
21.7,0,32.69,1,1,8,0,20.3,0,1,0,0,2,0
31.6,1,31.11,4,1,8,0,54.5,2,0,1,1,2,1
36.0,0,51.48,1,1,6,1,31.2,0,2,2,1,1,2
15.7,2,25.63,0,0,8,1,11.6,1,3,1,0,6,0
22.1,3,38.0,3,0,7,1,9.3,0,1,2,0,10,0
14.5,0,27.31,3,1,8,0,8.8,0,2,2,1,3,0
18.3,2,20.51,0,0,3,0,28.9,1,3,3,1,10,0
33.0,3,50.77,3,1,9,0,26.9,2,2,2,1,4,1
28.4,3,33.01,1,0,0,0,39.7,2,0,0,1,10,1
36.4,3,47.29,3,0,8,0,47.0,1,1,1,0,4,2
19.5,1,31.24,4,1,9,1,13.2,3,3,0,1,1,0
42.6,0,53.68,3,1,8,0,50.4,2,3,0,0,3,2
35.3,1,57.0,2,0,5,0,29.4,2,0,3,0,4,2
30.1,1,29.99,1,1,9,0,50.3,1,0,1,1,1,1
21.7,3,31.47,3,0,1,1,16.8,2,3,1,0,7,0
46.0,3,54.94,4,0,4,1,55.1,3,1,1,1,6,2
31.1,3,46.55,0,0,6,0,31.6,2,2,3,1,1,1
19.1,3,21.35,4,0,3,1,26.2,2,0,1,1,8,0
22.6,1,25.73,3,0,1,1,27.4,3,2,2,0,6,0
